array_id,superIterationCount,numberOfCells,worldSize,gridSize,wbK,kappa,homotypicInhibition,heterotypicInhibition,polarityPersistence,polarityTurningCoupling,flowScaling,flowPolarityCoupling,
1009,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,0.5,1.1,
1010,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,0.5,2.0,
1011,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,2.25,0.2,
1012,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,2.25,1.1,
1013,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,2.25,2.0,
1014,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,4.0,0.2,
1015,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,4.0,1.1,
1016,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.5,4.0,2.0,
1017,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,0.5,0.2,
1018,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,0.5,1.1,
1019,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,0.5,2.0,
1020,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,2.25,0.2,
1021,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,2.25,1.1,
1022,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,2.25,2.0,
1023,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,4.0,0.2,
1024,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,4.0,1.1,
1025,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.575,0.9,4.0,2.0,
1026,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,0.5,0.2,
1027,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,0.5,1.1,
1028,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,0.5,2.0,
1029,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,2.25,0.2,
1030,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,2.25,1.1,
1031,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,2.25,2.0,
1032,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,4.0,0.2,
1033,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,4.0,1.1,
1034,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.1,4.0,2.0,
1035,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,0.5,0.2,
1036,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,0.5,1.1,
1037,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,0.5,2.0,
1038,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,2.25,0.2,
1039,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,2.25,1.1,
1040,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,2.25,2.0,
1041,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,4.0,0.2,
1042,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,4.0,1.1,
1043,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.5,4.0,2.0,
1044,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,0.5,0.2,
1045,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,0.5,1.1,
1046,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,0.5,2.0,
1047,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,2.25,0.2,
1048,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,2.25,1.1,
1049,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,2.25,2.0,
1050,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,4.0,0.2,
1051,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,4.0,1.1,
1052,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.8,0.95,0.9,4.0,2.0,
1053,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,0.5,0.2,
1054,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,0.5,1.1,
1055,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,0.5,2.0,
1056,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,2.25,0.2,
1057,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,2.25,1.1,
1058,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,2.25,2.0,
1059,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,4.0,0.2,
1060,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,4.0,1.1,
1061,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.1,4.0,2.0,
1062,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,0.5,0.2,
1063,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,0.5,1.1,
1064,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,0.5,2.0,
1065,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,2.25,0.2,
1066,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,2.25,1.1,
1067,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,2.25,2.0,
1068,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,4.0,0.2,
1069,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,4.0,1.1,
1070,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.5,4.0,2.0,
1071,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,0.5,0.2,
1072,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,0.5,1.1,
1073,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,0.5,2.0,
1074,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,2.25,0.2,
1075,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,2.25,1.1,
1076,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,2.25,2.0,
1077,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,4.0,0.2,
1078,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,4.0,1.1,
1079,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.2,0.9,4.0,2.0,
1080,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,0.5,0.2,
1081,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,0.5,1.1,
1082,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,0.5,2.0,
1083,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,2.25,0.2,
1084,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,2.25,1.1,
1085,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,2.25,2.0,
1086,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,4.0,0.2,
1087,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,4.0,1.1,
1088,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.1,4.0,2.0,
1089,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,0.5,0.2,
1090,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,0.5,1.1,
1091,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,0.5,2.0,
1092,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,2.25,0.2,
1093,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,2.25,1.1,
1094,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,2.25,2.0,
1095,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,4.0,0.2,
1096,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,4.0,1.1,
1097,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.5,4.0,2.0,
1098,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,0.5,0.2,
1099,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,0.5,1.1,
1100,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,0.5,2.0,
1101,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,2.25,0.2,
1102,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,2.25,1.1,
1103,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,2.25,2.0,
1104,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,4.0,0.2,
1105,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,4.0,1.1,
1106,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.575,0.9,4.0,2.0,
1107,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,0.5,0.2,
1108,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,0.5,1.1,
1109,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,0.5,2.0,
1110,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,2.25,0.2,
1111,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,2.25,1.1,
1112,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,2.25,2.0,
1113,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,4.0,0.2,
1114,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,4.0,1.1,
1115,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.1,4.0,2.0,
1116,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,0.5,0.2,
1117,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,0.5,1.1,
1118,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,0.5,2.0,
1119,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,2.25,0.2,
1120,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,2.25,1.1,
1121,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,2.25,2.0,
1122,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,4.0,0.2,
1123,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,4.0,1.1,
1124,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.5,4.0,2.0,
1125,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,0.5,0.2,
1126,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,0.5,1.1,
1127,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,0.5,2.0,
1128,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,2.25,0.2,
1129,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,2.25,1.1,
1130,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,2.25,2.0,
1131,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,4.0,0.2,
1132,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,4.0,1.1,
1133,10.0,150.0,1024.0,32.0,1.25,1.0,0.4,0.9,0.95,0.9,4.0,2.0,
1134,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,0.5,0.2,
1135,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,0.5,1.1,
1136,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,0.5,2.0,
1137,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,2.25,0.2,
1138,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,2.25,1.1,
1139,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,2.25,2.0,
1140,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,4.0,0.2,
1141,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,4.0,1.1,
1142,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.1,4.0,2.0,
1143,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,0.5,0.2,
1144,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,0.5,1.1,
1145,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,0.5,2.0,
1146,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,2.25,0.2,
1147,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,2.25,1.1,
1148,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,2.25,2.0,
1149,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,4.0,0.2,
1150,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,4.0,1.1,
1151,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.5,4.0,2.0,
1152,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,0.5,0.2,
1153,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,0.5,1.1,
1154,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,0.5,2.0,
1155,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,2.25,0.2,
1156,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,2.25,1.1,
1157,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,2.25,2.0,
1158,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,4.0,0.2,
1159,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,4.0,1.1,
1160,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.2,0.9,4.0,2.0,
1161,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,0.5,0.2,
1162,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,0.5,1.1,
1163,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,0.5,2.0,
1164,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,2.25,0.2,
1165,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,2.25,1.1,
1166,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,2.25,2.0,
1167,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,4.0,0.2,
1168,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,4.0,1.1,
1169,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.1,4.0,2.0,
1170,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,0.5,0.2,
1171,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,0.5,1.1,
1172,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,0.5,2.0,
1173,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,2.25,0.2,
1174,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,2.25,1.1,
1175,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,2.25,2.0,
1176,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,4.0,0.2,
1177,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,4.0,1.1,
1178,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.5,4.0,2.0,
1179,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,0.5,0.2,
1180,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,0.5,1.1,
1181,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,0.5,2.0,
1182,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,2.25,0.2,
1183,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,2.25,1.1,
1184,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,2.25,2.0,
1185,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,4.0,0.2,
1186,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,4.0,1.1,
1187,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.575,0.9,4.0,2.0,
1188,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,0.5,0.2,
1189,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,0.5,1.1,
1190,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,0.5,2.0,
1191,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,2.25,0.2,
1192,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,2.25,1.1,
1193,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,2.25,2.0,
1194,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,4.0,0.2,
1195,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,4.0,1.1,
1196,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.1,4.0,2.0,
1197,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,0.5,0.2,
1198,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,0.5,1.1,
1199,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,0.5,2.0,
1200,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,2.25,0.2,
1201,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,2.25,1.1,
1202,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,2.25,2.0,
1203,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,4.0,0.2,
1204,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,4.0,1.1,
1205,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.5,4.0,2.0,
1206,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,0.5,0.2,
1207,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,0.5,1.1,
1208,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,0.5,2.0,
1209,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,2.25,0.2,
1210,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,2.25,1.1,
1211,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,2.25,2.0,
1212,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,4.0,0.2,
1213,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,4.0,1.1,
1214,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.8,0.95,0.9,4.0,2.0,
1215,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,0.5,0.2,
1216,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,0.5,1.1,
1217,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,0.5,2.0,
1218,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,2.25,0.2,
1219,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,2.25,1.1,
1220,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,2.25,2.0,
1221,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,4.0,0.2,
1222,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,4.0,1.1,
1223,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.1,4.0,2.0,
1224,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,0.5,0.2,
1225,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,0.5,1.1,
1226,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,0.5,2.0,
1227,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,2.25,0.2,
1228,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,2.25,1.1,
1229,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,2.25,2.0,
1230,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,4.0,0.2,
1231,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,4.0,1.1,
1232,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.5,4.0,2.0,
1233,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,0.5,0.2,
1234,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,0.5,1.1,
1235,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,0.5,2.0,
1236,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,2.25,0.2,
1237,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,2.25,1.1,
1238,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,2.25,2.0,
1239,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,4.0,0.2,
1240,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,4.0,1.1,
1241,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.2,0.9,4.0,2.0,
1242,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,0.5,0.2,
1243,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,0.5,1.1,
1244,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,0.5,2.0,
1245,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,2.25,0.2,
1246,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,2.25,1.1,
1247,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,2.25,2.0,
1248,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,4.0,0.2,
1249,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,4.0,1.1,
1250,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.1,4.0,2.0,
1251,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,0.5,0.2,
1252,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,0.5,1.1,
1253,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,0.5,2.0,
1254,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,2.25,0.2,
1255,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,2.25,1.1,
1256,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,2.25,2.0,
1257,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,4.0,0.2,
1258,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,4.0,1.1,
1259,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.5,4.0,2.0,
1260,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,0.5,0.2,
1261,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,0.5,1.1,
1262,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,0.5,2.0,
1263,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,2.25,0.2,
1264,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,2.25,1.1,
1265,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,2.25,2.0,
1266,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,4.0,0.2,
1267,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,4.0,1.1,
1268,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.575,0.9,4.0,2.0,
1269,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.95,0.1,0.5,0.2,
1270,10.0,150.0,1024.0,32.0,1.25,1.0,0.6,0.9,0.95,0.1,0.5,1.1,
